9.932325436769713634e-02,7.983476183820178984e-02,2.996319912093507037e-02,9.876656928072874431e-02,6.726904839772857025e-02,9.453064474436441433e-02,9.428985469048566104e-02,1.451637142520947367e-02,7.673567971599776216e-02,7.618368072248030143e-02,5.330589407603184698e-02,2.867674133278812557e-02,8.370273109261638380e-05,9.016195582449069990e-02,6.471109408377337391e-02,8.775246299772532232e-02,1.268872174957326113e-02,2.063018060925387795e-02,9.105868536529634905e-02,8.239630997426380943e-02,7.993126777156041307e-02,7.195595911121251131e-02,6.544801011932002699e-02,8.243301359014955365e-02,3.330934836918762049e-02,7.108073246470468509e-02,2.701854220059838468e-02,8.141077582401065604e-02,6.744712366980674945e-02,5.280794960705915975e-02,3.407935761684056930e-02,1.627566598454690400e-02,9.603962686606801191e-02,8.222226209736713254e-02,3.430756829809874370e-02,1.711212259417469600e-02,2.185433885382541755e-02,4.042394087233967120e-02,6.353965773929384775e-02,2.950491284736743783e-02,9.483415372200641735e-02,8.732296350457027789e-02,1.107107145259449490e-02,3.048201023452403596e-02,6.063391397166499608e-02,1.839846027169700360e-02,2.901064362777905359e-02,5.563785734971521402e-02,9.964391795269743335e-02,2.507982713877927525e-02,5.352067212986037770e-02,8.766448867286616431e-02,5.265402987103205701e-02,8.110699016921066318e-02,8.129591084403268997e-02,7.692183103147845480e-02,2.283383331265476102e-02,1.311605149668252333e-02,4.230600948254879118e-02,8.385124274893356044e-02,6.922354788035239848e-02,6.661115202536560878e-03,4.356499672344260783e-03,2.013028876241187287e-02,8.304911021829762541e-02,6.876506530531349692e-02,4.078118523947790036e-02,7.038045154487693189e-03,5.351770102017037317e-02,7.323437046081164581e-02,8.300301228817948129e-02,9.098488945468070910e-02,6.932845514777044582e-02,3.256055117582934422e-02,6.588073982352674052e-02,6.201450481404670312e-02,9.077954608955265958e-02,4.826231443250159764e-02,6.395791754525610717e-02,1.421327682119077895e-02,3.183257759304288642e-02,1.225902012949214859e-02,8.836068875992184046e-02,3.685363854549603829e-02,4.141517489627716264e-02,6.869617327735060008e-02,2.851884470140531036e-02,7.862063112953782129e-02,7.862044293818070892e-03,8.788296805665808675e-02,9.532769030262992771e-02,6.611605073028911650e-02,9.758200238290176687e-02,5.669080101462085214e-02,1.938392679502509751e-03,7.818836251441477203e-02,6.822423423855550340e-02,7.537135125096383614e-02,1.638896651372443586e-02,9.326587299509117579e-02
6.427899134293512881e-03,5.720760163755367333e-02,9.494773459508307201e-02,9.711200477913295003e-04,6.040429915703008495e-02,7.359132875577227562e-02,5.124908697786091649e-02,1.354725454267564563e-02,1.291610456646921125e-02,9.209437436684442951e-03,1.405177474536334348e-02,9.881628626491420486e-02,8.815522849037004879e-03,8.410675845677559326e-02,8.301751417206792993e-04,8.496816935777852520e-02,4.536592756441624325e-02,3.514151302713210134e-02,9.055146931824070711e-02,1.582477432481736029e-02,9.040471480868331189e-02,7.962660771874217891e-02,1.682132594600272910e-02,1.268125728534036378e-02,6.758167024068501005e-02,8.601305125934452511e-02,2.489526633504642733e-02,6.652489396359205498e-02,2.198602780622543884e-02,8.382806225865527261e-02,7.692374137338453197e-03,7.015783296268637836e-02,5.857845528214454534e-02,2.705155479383887160e-02,8.495204254616374462e-02,4.614468774835974590e-02,5.334318342123267609e-02,4.930662612011340457e-02,5.031973251985666189e-03,2.819087982228395475e-02,3.038106742504120741e-03,7.369294342993341906e-02,9.818319050144568017e-02,9.223137531842828807e-02,4.849746859847390429e-02,9.887168421324382672e-02,6.719828051080789511e-03,7.116895067673725817e-02,1.341801768266905927e-02,1.095655495115199773e-03,9.764252273238818725e-02,4.713621288812833848e-02,1.805311724076497093e-03,8.155801461598852220e-02,3.609532430728109448e-02,1.108144299859761296e-02,7.192211890616589942e-02,7.525464554505168283e-03,1.179001595235799026e-02,8.091252539479593109e-02,5.735990545380609436e-03,3.647368002982942677e-03,4.099098033476731434e-02,6.106047799308309681e-02,6.816661412556754285e-02,6.213988608965508031e-02,7.971437289667708537e-02,3.672160918496372023e-02,2.493510602490415368e-02,2.963244217779243891e-02,9.116377816767083642e-02,9.075101900156221091e-02,9.122189879680581148e-02,8.111999344608487872e-02,8.870886904973915299e-02,8.151933439992323227e-02,6.086009853444081935e-02,5.432565803359703377e-02,8.385285893661054146e-02,7.108709941922987385e-02,4.083182999211485559e-02,4.472905670570492473e-03,7.299931104978060747e-02,6.861954670017910915e-03,7.539163277326388184e-03,5.537356671141302478e-03,3.641759007355489797e-02,5.341343872071226823e-02,1.736735986507850077e-02,1.927320813479059883e-02,6.311434201142869516e-02,9.219908126363454692e-02,3.124013339956000120e-03,6.124815069271742629e-02,9.856837771805984638e-02,3.351126119026773958e-02,7.058724999701553038e-02,5.220190245097109522e-02,8.601934435257638234e-02,8.743207192299920494e-02
1.682553356141545248e-02,9.247648270359629108e-02,3.615035943209621294e-02,6.372047963396779147e-02,5.916619444202721873e-02,3.569481913521675709e-02,6.659966466130613771e-02,1.272260500041869601e-02,3.054567202276774543e-02,2.682459024608198003e-02,8.042980637618377115e-02,3.208272081074065030e-02,6.607902779415468497e-02,9.140661384092622910e-02,5.716034109050936729e-02,5.915997844618068463e-02,2.647166610344838661e-02,8.316060595820531920e-02,6.399925236013769003e-02,4.088491482454751497e-02,4.500463152671766581e-02,3.471712861820609730e-02,4.562882826244844120e-02,3.221479958750075173e-02,8.597485361166536111e-02,9.228338744870558108e-02,7.143308649193064186e-02,3.501509501572915017e-02,2.077663524896367249e-03,4.451156177264077585e-02,9.042534125562255720e-02,2.158340950621412402e-02,1.477672748387364246e-02,4.570957160916046258e-02,5.434043588188537666e-02,6.407976578342819418e-02,8.304389126132508125e-02,3.950085692362400452e-02,9.523654537540970910e-02,1.385449266588103558e-02,9.079092442325450985e-02,8.867316314729946358e-02,4.064815320419760958e-02,5.648711933732723095e-02,1.076796576017180441e-03,9.698343911412718454e-02,9.689278545291150901e-02,4.002868345208678014e-02,4.733115824178004555e-02,7.540682374217375084e-02,6.949707400945481957e-03,5.890683164339392819e-02,6.876694189214030417e-02,8.800695562043760189e-02,1.717710206656609603e-02,1.147849761566891412e-02,1.270657114318147693e-02,5.750824284517393886e-02,2.030261573682471538e-02,3.012410824082922649e-03,5.937716228489593739e-02,4.157284926788844259e-02,8.556341564868973071e-02,2.700283111637705874e-02,1.398734541220920599e-02,8.005507356291094445e-02,7.010671901924180049e-02,6.064757289548679264e-02,4.182468534389804926e-03,2.436685188572866936e-02,9.800495619479374088e-02,6.498957211220235397e-02,2.778446891503876318e-02,9.909061797558335605e-02,5.751109247397449831e-02,8.356851093452961898e-02,2.762276968607837307e-02,9.690894611192565899e-02,9.153744713190044291e-02,3.565577016813068628e-02,8.864331797912788913e-02,9.865444663735965791e-02,6.829884403221182787e-02,3.768473622172545390e-02,4.355323023644630878e-03,5.428099352202132855e-02,2.369559158164628171e-02,5.719575336525280912e-02,2.016543464382895140e-02,4.235725161147729789e-02,8.392642055441842941e-02,4.638555278377350793e-02,6.636486182089312846e-02,9.644294617179066664e-02,7.854613674237158338e-02,3.775007107930902078e-02,7.613766707756183805e-02,8.331678837686398720e-02,5.854757640726536427e-02,7.916788284254226704e-02
7.281323805479897326e-02,2.543367708634058921e-02,8.184975226340603094e-02,6.190917211600525244e-02,8.515785355732899409e-02,1.166448033693261513e-02,8.266013898941133864e-02,5.074102200589319933e-02,1.386161242560668416e-02,7.943989707607110318e-02,2.403943093099133316e-02,5.800155851570474447e-02,3.537102095831078097e-02,2.911519367871610170e-02,7.438335943380725013e-02,7.681670919113048335e-02,6.033137776862697310e-02,3.419612498837742987e-02,3.579059716827050902e-02,8.258303424148470684e-02,9.904384757509046566e-02,1.192791902596890361e-03,1.035564772829234911e-02,8.823615125654613034e-02,5.467175881305746943e-02,7.461039769224978024e-02,8.350761030774893345e-02,6.142987149243504114e-02,8.496485108038184797e-02,3.147287635639850565e-03,9.896873423914143847e-03,3.214565043643428932e-02,3.362668983367267470e-03,6.477163596798279910e-02,6.813359714991891469e-02,9.184332235777026288e-03,7.194214564671506940e-02,8.771542899015895289e-02,9.631691557295687933e-02,1.765711433969600203e-02,9.746315052879339982e-03,1.530343235127328352e-02,2.606351019964685614e-02,6.900941852930675587e-03,3.604633587366808112e-02,4.144895294596728785e-02,3.634544176045419184e-02,4.087970641467665589e-02,2.136762324707515079e-02,4.768735395079581885e-02,5.701269959553714045e-02,4.730990818575877416e-02,6.042071294342826748e-02,9.762922532393875086e-02,6.624908862258023501e-02,2.106443636517544432e-02,4.106948407593812023e-02,7.249451563210819460e-02,8.761886921441419673e-02,1.755669833983730665e-03,3.905355182824724741e-02,4.267568703956679810e-02,2.630252459120246966e-02,5.830509301542162459e-02,3.504439328688263577e-02,5.529675820049562152e-02,1.839645846857261915e-02,2.534502633584234665e-03,6.994879692138730731e-02,7.975378483678403907e-02,2.590783169854998791e-02,3.477564939377632974e-02,7.944751078057118998e-02,5.755514787956907130e-02,3.451698957062826478e-02,5.008037205228806771e-02,6.483159731493545741e-02,8.347679181630303369e-02,3.220822471785156349e-02,2.712151619921673168e-02,3.954658504455208640e-02,2.373500012145040097e-02,7.828627513502225965e-02,8.966861921760316961e-03,3.463409978494105118e-02,8.628831943894796352e-02,6.590245224737152629e-02,7.966294901100115511e-02,8.529571456441459310e-02,4.438891102736055444e-02,6.379191835621647599e-02,9.535627253823163174e-02,8.317181154785530106e-02,6.843721456221251841e-04,2.609637901519752320e-02,5.108452585054649997e-02,1.851752869557165074e-02,5.324946425679998041e-02,1.975572521755080205e-02,8.458668063464878928e-02
5.164944191765328402e-02,4.539745853936721920e-02,5.225360343792023743e-02,5.548129099012386739e-02,2.683519692683985353e-02,3.405296316940749357e-02,8.965371126128290902e-02,1.198566807343546224e-02,5.763913819259310761e-02,8.719903573833088020e-03,9.083861998317038777e-02,2.719738456732071624e-02,2.943492257371320767e-02,9.149083221635290544e-03,3.431341481765710910e-02,1.448172427965274157e-02,4.331937948434053803e-02,9.371900431664546838e-02,6.124889389081224905e-02,3.696030836014860960e-02,2.574410788089183041e-02,4.679368302942191887e-02,9.780129593418918424e-03,8.595994727720389361e-02,2.941175716174348857e-03,3.400236739978489131e-02,5.064548367157350843e-03,6.705019853404117769e-02,6.582686727122302739e-02,7.905090587372451405e-02,3.990680665475950656e-02,2.180918981219003364e-02,8.361520837673952489e-02,1.633442178419557481e-02,2.353160032937162520e-03,6.186286296484674180e-02,8.584197240950916519e-02,9.373828644296944637e-03,5.285696784035480433e-02,5.106075339457986917e-02,1.479882070290460330e-02,3.859613884025984987e-02,4.038363589378942548e-02,5.434926899310921211e-02,8.727780465840864754e-02,6.943430344619733185e-02,6.422734022060180847e-02,2.552739129101867441e-02,3.902614004556394234e-02,5.058897303672357099e-02,1.149825168219280672e-02,7.095523842720936891e-02,4.638468730393977696e-02,5.840751618823527419e-02,7.482604053516525577e-02,6.146457350033318612e-02,7.022661384118156040e-03,3.410508632654547789e-02,9.029716181793299989e-02,5.338648334375473148e-02,8.680964214618172581e-02,4.910434803076649951e-02,1.959304885485651029e-02,2.389072226855789433e-02,7.736650940715947278e-02,7.065683438315474574e-02,6.386512975779495838e-02,9.538455939250305160e-02,4.214383864112903125e-03,9.719139567660405044e-02,4.069065369649856045e-02,5.383879516910393404e-02,8.863849626050791797e-02,2.170798795828744396e-02,5.286914979427851519e-02,4.485247312133076175e-02,5.687880279342281964e-02,1.985095162723389192e-02,8.109565622989141354e-02,6.456649875091638457e-02,8.559347285664826999e-02,5.626073020112667272e-02,1.354601388497905790e-02,9.737096436902892976e-03,4.736299034618302040e-02,9.694490951554401992e-02,3.381544561344686922e-02,9.714387503942496782e-02,1.755398092240948588e-02,6.594214156852573616e-04,3.706260996748415859e-02,2.374207799895304907e-02,1.169094198887274914e-02,4.250925888008605033e-03,2.790956973395043381e-02,4.596365927424966857e-02,1.369372993647896032e-02,9.994495540436791614e-02,5.148257625936693282e-02,3.754097189272439378e-02
2.862265123576320652e-02,1.144995866997467956e-02,2.635095657579133782e-04,1.210372461869798667e-02,3.015274548719058118e-02,2.611248042921389054e-02,9.931238658299193500e-02,1.236840601910948936e-03,2.612794404235940782e-02,1.543265487079792386e-02,6.684848622878775126e-02,7.728914363044285529e-02,7.622765205690246182e-02,3.577866857624127650e-02,6.534321908123577605e-02,3.690645890122569439e-02,8.277812348676572701e-03,5.887267645301488134e-02,6.293442024523215883e-02,4.886362513274987440e-02,7.049194768348748807e-02,6.964703637320460161e-02,4.413459303636997622e-02,2.505041353852572802e-02,7.027442063853878151e-02,8.868377175410531443e-02,9.851000327438153362e-03,6.591436058850588808e-02,6.980576238332995842e-02,2.385588856912478420e-02,1.280204589336886214e-03,7.984029909788659465e-03,6.110232481035114682e-02,6.875588053967560120e-02,8.659919024191396753e-02,5.754434362875119474e-02,8.066458228084749313e-03,9.979138463346938492e-02,8.922610009862769198e-02,8.908529036413791180e-02,4.484295690314534649e-02,7.179777536069217869e-02,1.426072493973802244e-02,4.167737111641330039e-02,3.295371338523665761e-02,1.910515263974024019e-02,5.997369749808044437e-02,1.662407921368135380e-02,8.884977796785438475e-02,7.520857655539825437e-02,9.274248578936505200e-03,6.434772588720058528e-02,9.877800714000747884e-02,8.856522435070031396e-02,1.036589330859627456e-02,6.944284261726298146e-02,9.202251122273495676e-02,2.528891720491943662e-02,3.642749710706678912e-02,2.249493106197123643e-02,6.612664821231725720e-02,8.985877791752513999e-02,9.492039672186604327e-02,9.616292380278390617e-02,7.170234414906449805e-02,4.488020620513392955e-02,3.843954963552803639e-02,1.532252108556216887e-02,5.224245803939166904e-02,2.281542788297164989e-02,1.040020495659641463e-02,4.201689392215914032e-02,9.840626277525903187e-02,3.962143776414718543e-02,6.909343943698877111e-02,3.726661801217012737e-02,9.537982108776979495e-02,6.079161195867886780e-02,5.125199896534382571e-02,4.675468015684283024e-02,5.874521423798399755e-02,2.702830910927798286e-02,6.851950937002882283e-03,2.315618353499243609e-02,7.891858793191064425e-02,3.571405140205367867e-02,1.420152392462525892e-02,8.791075799721023709e-02,2.917451536729912670e-02,1.509199434146284505e-02,1.557012046884291914e-02,6.343578099514779467e-02,7.887411114396239431e-02,4.882556731874677924e-02,5.120503755261902878e-02,3.338883308605574557e-02,2.472716820244747968e-02,4.017055137337310899e-02,3.520907334317694565e-02,9.855342475927364801e-03
3.180260286161136485e-02,6.286039535854540117e-02,9.312132785570151339e-02,7.429973388474200857e-02,2.744196473791985641e-02,1.328933907513597454e-02,3.405638319587644958e-02,1.667975594598614109e-02,9.037933518625922147e-02,8.106544652932021200e-02,2.432141859568007908e-02,9.766229462962995600e-02,1.927494620823506574e-02,3.490928274534469550e-02,5.758041792507884171e-03,9.708571745465763292e-02,1.679312124284271322e-03,6.272690410001136030e-02,9.796318035535078392e-03,6.932349328288148205e-02,6.381870623888677430e-02,3.065216968891265603e-02,3.051645657309010051e-02,5.772712393032156802e-02,9.482875853708779001e-02,1.406203713384734987e-04,4.552564114414411195e-02,5.036206889323602493e-04,5.300176076858088836e-02,8.372162399838778413e-02,7.322303282133871272e-02,7.739085714220321488e-02,7.822223474383717401e-02,9.605371071999610488e-02,8.657555206525002767e-02,6.777307624154726984e-02,8.666221513207902905e-02,8.705474759090395254e-02,4.637237961593402430e-02,1.551990070429728509e-02,1.568055380199289209e-02,5.598309068354032775e-02,5.913051056972738750e-02,2.532988351441528563e-02,2.895363369513147614e-02,9.706246388815897852e-02,5.781278523131293257e-02,7.228148111447463449e-03,5.401737560159859675e-02,9.726911064976997978e-02,5.982918007288260537e-02,8.120518057709934234e-02,7.036160836753789505e-02,6.988065258728214102e-02,5.909404323321735403e-02,7.174817852513146188e-02,1.864455052533819934e-02,2.827022945368983312e-02,6.285441552364945395e-02,1.263757504255422735e-02,2.428279935820580951e-02,9.356398184539649332e-02,9.735027524473860439e-02,4.426258515658235831e-02,5.100703287770465277e-02,4.682513996705787995e-02,1.932974464082880608e-02,5.029325134030648847e-02,4.269136449243812054e-02,8.120018034660492906e-03,3.057303232930772691e-02,9.934324249903689341e-02,7.938366794015881689e-02,6.498319519353912103e-03,9.517005264362604633e-02,6.155718131236913304e-02,9.616568212667830906e-02,2.924255279082999068e-03,8.355856281648869899e-02,9.739802680220990827e-02,6.328028844674389586e-02,6.315125440004518143e-02,9.590078100208364320e-02,4.036583185821895903e-04,5.799227496221115094e-03,6.505507453675050955e-02,4.223138196327765742e-02,3.530225236480527551e-02,4.762875589824967781e-02,9.845869441499686958e-02,2.950521800022922608e-02,1.291403665470522953e-02,7.324690462836372373e-02,6.931840363213508105e-02,8.437282914949514878e-02,3.908499542619384842e-02,3.575484826189416487e-02,6.533281066609661347e-02,9.421066324443867768e-02,7.363560708058383697e-02
8.655622114431647807e-02,8.001068321160551000e-02,4.648806882594060108e-02,7.437044039684151397e-02,6.085914757818640386e-02,2.446365163695021078e-02,4.523150119311634965e-02,8.373821449790191940e-02,6.134943402809136387e-02,6.820207321159456326e-02,3.478080290633102367e-02,5.516466266223733761e-02,2.317091897547169863e-02,6.525119169707080391e-02,9.711105859347313619e-04,1.268229874826584148e-02,7.954446908724942950e-03,6.065879325404033295e-03,5.679047262193814404e-04,3.997912425937932661e-03,6.182108665558837257e-02,6.548591596475004939e-02,5.873756205543114589e-02,5.806618452608354464e-02,5.161340398324300999e-02,4.126519527348775085e-02,6.827155208154371546e-02,7.476527192157661483e-02,2.662604815936957595e-02,6.189532603088574586e-02,9.336989685280934481e-02,2.324531655515277295e-02,1.342871394072764259e-03,1.352121136164047277e-02,9.377476796323556962e-02,3.465712414573193095e-02,8.408395071650871799e-02,9.969281389848826808e-03,2.237166190848379616e-02,6.622318939324975395e-02,9.585437692433021462e-02,3.388107451857588076e-02,9.638528466357331598e-03,8.017483788462173577e-02,4.582587521905732292e-02,6.033659566710646016e-02,8.787413166040581453e-03,7.735726016152068285e-02,3.376116596672638220e-02,7.612797477185914707e-02,3.052397756140752191e-02,6.852981884429192039e-02,4.034091870588048939e-02,8.635958742567588498e-02,8.731845768475103575e-02,4.322158006520079171e-02,2.627084326353960192e-02,6.491634087364257788e-02,5.888939014052239906e-02,8.327974631218440504e-02,9.549776732643924793e-02,8.277180266814121445e-02,8.912101757425494250e-03,8.277211488521266092e-02,6.903316278143947771e-02,8.782762098262833494e-02,3.393503939471439329e-02,3.635150530096675943e-03,9.333015248202763958e-02,4.134568728764302648e-02,8.085508751911562458e-03,4.266758648435938633e-02,2.283332713409354925e-02,4.144778826201565847e-02,6.456362556279823806e-02,1.709615920539484663e-02,7.603649094214434689e-02,8.283837681679728782e-03,3.589451171033954807e-02,6.847924041898145742e-02,2.398759572360745912e-02,6.811897700433189318e-02,8.795269433102807788e-02,6.146245521199391465e-02,4.839910260887435312e-02,2.342142822665150767e-02,3.108784546132219509e-02,3.961643599397810661e-02,9.892524117383637294e-02,5.828419167424377101e-02,4.187248100479340485e-02,6.956689648893861488e-02,8.050533422576294784e-02,3.236650013259838310e-02,9.024471443452830588e-02,1.435607294810369375e-02,2.772736010841224744e-02,1.084054861560460568e-02,9.310485988211104902e-02,4.084416279218987256e-02
1.911262830093945000e-02,4.290658674333630573e-02,4.235951724038065913e-02,6.904105787090079882e-02,4.382800712974323915e-02,3.252390250515881792e-02,2.185461417987440841e-02,7.676347389855872616e-02,6.064463947776177824e-03,7.580482140588369611e-02,9.137426782278466886e-02,5.050544460559530657e-02,2.089948052401505857e-02,1.309303760646746140e-02,3.347912184420612919e-02,9.491916408626344115e-02,5.826096682124681791e-02,2.966641858812130161e-02,5.122593049883862604e-02,4.502035838497736586e-02,6.472081291207777698e-02,7.344720729293852113e-02,7.242641271588376450e-02,4.206742060899985869e-02,1.886249125042641778e-02,6.376726541270072261e-03,5.145120573871755226e-02,9.798769126379313840e-03,5.816240702386592243e-02,5.579507760563893332e-02,2.611596437686936056e-02,3.593615101257915251e-02,3.239555046713449293e-02,6.968316831602054673e-02,8.423028588306287479e-02,6.580449092758484941e-02,9.076823547468648723e-02,3.088105605757022337e-02,4.743173078353982858e-02,7.242430616090787809e-02,8.523414954714506053e-02,9.083713683065933187e-02,8.414690121342668916e-02,4.294366966101696714e-02,9.278636767294502763e-02,4.056740487722838850e-02,1.922871423884934400e-02,8.193494502789021305e-02,9.907754747015143360e-02,5.803716918629558963e-02,8.093346252228236781e-02,6.156886602534615560e-02,3.317480492753026311e-02,7.031060436258154689e-02,9.590824932256870189e-03,4.173396113877824928e-03,5.288434755152601058e-02,2.391803893463455635e-02,7.153552023991278930e-02,3.931179772563647701e-02,3.571661993665618123e-02,8.839378221265578595e-02,3.221292348950761941e-02,7.891853970338186253e-02,8.920603981669408822e-02,7.114627031473577667e-02,8.053991132698282152e-02,7.172038648016593188e-02,3.536595527700670070e-03,8.771856998445631826e-02,8.868686816035740994e-02,5.243280766428359482e-03,2.677401594246311273e-02,5.738601816199613570e-02,7.988153224456215340e-02,7.264293362034997259e-02,2.381970772277737167e-02,9.760432019194895115e-02,8.722315536447133866e-02,2.310905880439335577e-02,4.135475005938367421e-02,8.914128993585539174e-02,6.858925664321313675e-02,3.966010326562757760e-02,4.786523073359939817e-02,1.185123291560287104e-02,1.894402466676492480e-03,3.440476218601257186e-02,9.342227155188929932e-02,9.205130654613410957e-02,2.588356504264158892e-02,6.497255062708257034e-02,3.617325402490022268e-02,7.425903265041783330e-02,2.737571323997813749e-02,8.072659716106082850e-02,3.797044123218216299e-02,9.997465287984744209e-02,8.723801393293217910e-02,8.464440645347846848e-02
9.893496779300210708e-02,6.974227043996661726e-03,9.640096605022507870e-02,6.618571653770599639e-02,6.266939642771310326e-02,6.884683506551311782e-02,8.421066841902721811e-02,6.999673961775045028e-02,3.872240837829210580e-02,5.745811849619776590e-02,4.963413883943760402e-02,4.923892057627655972e-02,7.781788271381231969e-02,4.095855448644969421e-02,5.935402109060507192e-02,8.980695794238816032e-02,7.574475724483563377e-02,6.464547194597070057e-02,5.405318844151161400e-02,6.133062658323814448e-02,7.509734664634185042e-02,7.315132764683243694e-02,8.474548885643200247e-02,7.681466395092327593e-02,6.348894515794793747e-02,4.526827456892627138e-02,3.682213557586368896e-02,4.118663361246677201e-02,6.043925968704055678e-03,2.648877854732666418e-02,3.813162264974460230e-02,1.126756884378555743e-02,7.996768264067432436e-03,4.122759689181278858e-02,4.560460747755562538e-02,2.941160100928476989e-02,5.289579764683525337e-02,7.493053713010681960e-02,4.043150711980536549e-02,5.364811327149652392e-02,5.879195258681567393e-02,6.163362924676080157e-02,9.986711921538514447e-02,3.327611253185989298e-02,5.090957650860906958e-02,1.322556641304595271e-02,1.618289158548432555e-02,6.857780084211878568e-02,5.967054104226338085e-02,9.952936818817573195e-02,3.557864151210550496e-02,5.064426751454107617e-02,3.313895230156786026e-02,7.304753683299558542e-02,3.052515349102475836e-02,3.693866550368558876e-02,1.341498456675415188e-02,6.338950675700193160e-02,7.615991718672514288e-02,1.357653545272036189e-02,9.048184018389382466e-02,9.202176788517700545e-02,5.766376827078745042e-03,2.062069264324314227e-02,4.089291510596737740e-03,1.564803084282247875e-02,8.380264116748459974e-03,5.961761940331613413e-02,7.815060254229329317e-02,9.189888778496538291e-02,1.327388053843270299e-02,3.410527709509849487e-02,8.133721367437084238e-02,1.452751569088557224e-02,2.927193479165231954e-02,3.119274557459666974e-02,4.938204488132715703e-02,2.536152552366467347e-02,5.142795688020703609e-02,3.053010804558920020e-03,6.952795100290713737e-02,5.200635768184369741e-03,9.656752012562688781e-02,2.284782465076673312e-03,6.448004865970821675e-02,9.793465376509788434e-02,5.348985890652235842e-02,1.355840916026115374e-02,5.141843214737255169e-02,6.233492107276879246e-02,2.890576082223714899e-02,7.060721357221515226e-02,5.572306206186650179e-03,1.522562181044343453e-02,5.721063615676565128e-02,7.882142526879423738e-02,3.748249345294182161e-02,5.397204997981240593e-02,8.587832106194721871e-02,9.665905484087093658e-02
